name_S24,islandmark_C,lat_R,lon_R,projectionlat_R,projectionlon_R,xang_R,yang_R,evalwidth_U,evalheight_U,useforbbr_C,useforffr_C,useforssr_C,useforglm_C,useforlr14_C,useforlr28_C,useforlr56_C,useforfd_C,useforconus_C,useformeso_C
000396_-137.0_BBR, ,-24.8993,-111.9276,0,-137,0.066170995,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000396_-89.5_BBR, ,-24.8993,-64.4276,0,-89.5,0.066170995,-0.072162995,256,256,1, ,1,1,1,1,1,1,1,1
000396_140.7_BBR, ,-24.8993,165.7724,0,140.7,0.066170995,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000397_-75.0_BBR, ,-25.0826,-44.6625,0,-75,0.078168995,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000397_-137.0_BBR, ,-25.0826,-106.6625,0,-137,0.078168995,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000397_-89.5_BBR, ,-25.0826,-59.1625,0,-89.5,0.078168995,-0.072162995,256,256,1, ,1,1,1,1,1,1,1,1
000397_140.7_BBR, ,-25.0826,171.0375,0,140.7,0.078168995,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000398_-75.0_BBR, ,-25.319,-38.8935,0,-75,0.090166995,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000398_-137.0_BBR, ,-25.319,-100.8935,0,-137,0.090166995,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000398_-89.5_BBR, ,-25.319,-53.3935,0,-89.5,0.090166995,-0.072162995,256,256,1, ,1,1,1,1,1,1,1,1
000398_140.7_BBR, ,-25.319,176.8065,0,140.7,0.090166995,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000399_-75.0_BBR, ,-25.6291,-32.3438,0,-75,0.10216499,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000399_-137.0_BBR, ,-25.6291,-94.3438,0,-137,0.10216499,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000399_-89.5_BBR, ,-25.6291,-46.8438,0,-89.5,0.10216499,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000399_140.7_BBR, ,-25.6291,-176.6438,0,140.7,0.10216499,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000400_-75.0_BBR, ,-26.057,-24.4303,0,-75,0.11416299,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000400_-137.0_BBR, ,-26.057,-86.4303,0,-137,0.11416299,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000400_-89.5_BBR, ,-26.057,-38.9303,0,-89.5,0.11416299,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000400_140.7_BBR, ,-26.057,-168.7303,0,140.7,0.11416299,-0.072162995,256,256,1, ,1, ,1,1,1,1,1,1
000401_-75.0_BBR, ,-26.7405,-13.3116,0,-75,0.12616099,-0.072162995,256,256, , , , , , , , , , 
000401_-137.0_BBR, ,-26.7405,-75.3116,0,-137,0.12616099,-0.072162995,256,256, , , , , , , , , , 
000401_-89.5_BBR, ,-26.7405,-27.8116,0,-89.5,0.12616099,-0.072162995,256,256, , , , , , , , , , 
000401_140.7_BBR, ,-26.7405,-157.6116,0,140.7,0.12616099,-0.072162995,256,256, , , , , , , , , , 
000402_-75.0_BBR, ,-31.6797,-135.2707,0,-75,-0.11854501,-0.084174995,256,256, , , , , , , , , , 
000402_-137.0_BBR, ,-31.6797,162.7293,0,-137,-0.11854501,-0.084174995,256,256, , , , , , , , , , 
000402_-89.5_BBR, ,-31.6797,-149.7707,0,-89.5,-0.11854501,-0.084174995,256,256, , , , , , , , , , 
000402_140.7_BBR, ,-31.6797,80.4293,0,140.7,-0.11854501,-0.084174995,256,256, , , , , , , , , , 
000403_-75.0_BBR, ,-30.884,-124.0916,0,-75,-0.10654701,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000403_-137.0_BBR, ,-30.884,173.9084,0,-137,-0.10654701,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000403_-89.5_BBR, ,-30.884,-138.5916,0,-89.5,-0.10654701,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000403_140.7_BBR, ,-30.884,91.6084,0,140.7,-0.10654701,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000404_-75.0_BBR, ,-30.385,-116.0662,0,-75,-0.094549005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000404_-137.0_BBR, ,-30.385,-178.0662,0,-137,-0.094549005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000404_-89.5_BBR, ,-30.385,-130.5662,0,-89.5,-0.094549005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000404_140.7_BBR, ,-30.385,99.6338,0,140.7,-0.094549005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000405_-75.0_BBR, ,-30.0252,-109.3983,0,-75,-0.082551005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000405_-137.0_BBR, ,-30.0252,-171.3983,0,-137,-0.082551005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000405_-89.5_BBR, ,-30.0252,-123.8983,0,-89.5,-0.082551005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000405_140.7_BBR, ,-30.0252,106.3017,0,140.7,-0.082551005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000406_-75.0_BBR, ,-29.7534,-103.5071,0,-75,-0.070553005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000406_-137.0_BBR, ,-29.7534,-165.5071,0,-137,-0.070553005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000406_-89.5_BBR, ,-29.7534,-118.0071,0,-89.5,-0.070553005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000406_140.7_BBR, ,-29.7534,112.1929,0,140.7,-0.070553005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000407_-75.0_BBR, ,-29.5454,-98.1146,0,-75,-0.058555005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000407_-137.0_BBR, ,-29.5454,-160.1146,0,-137,-0.058555005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000407_-89.5_BBR, ,-29.5454,-112.6146,0,-89.5,-0.058555005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000407_140.7_BBR, ,-29.5454,117.5854,0,140.7,-0.058555005,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000408_-75.0_BBR, ,-29.3877,-93.0594,0,-75,-0.046557005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000408_-137.0_BBR, ,-29.3877,-155.0594,0,-137,-0.046557005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000408_-89.5_BBR, ,-29.3877,-107.5594,0,-89.5,-0.046557005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000408_140.7_BBR, ,-29.3877,122.6406,0,140.7,-0.046557005,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000409_-75.0_BBR, ,-29.2721,-88.2355,0,-75,-0.034559005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000409_-137.0_BBR, ,-29.2721,-150.2355,0,-137,-0.034559005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000409_-89.5_BBR, ,-29.2721,-102.7355,0,-89.5,-0.034559005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000409_140.7_BBR, ,-29.2721,127.4645,0,140.7,-0.034559005,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000410_-75.0_BBR, ,-29.1936,-83.5663,0,-75,-0.022561005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000410_-137.0_BBR, ,-29.1936,-145.5663,0,-137,-0.022561005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000410_-89.5_BBR, ,-29.1936,-98.0663,0,-89.5,-0.022561005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000410_140.7_BBR, ,-29.1936,132.1337,0,140.7,-0.022561005,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000411_-75.0_BBR, ,-29.1491,-78.9912,0,-75,-0.010563005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000411_-137.0_BBR, ,-29.1491,-140.9912,0,-137,-0.010563005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000411_-89.5_BBR, ,-29.1491,-93.4912,0,-89.5,-0.010563005,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000411_140.7_BBR, ,-29.1491,136.7088,0,140.7,-0.010563005,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000412_-75.0_BBR, ,-29.137,-74.4585,0,-75,0.001434995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000412_-137.0_BBR, ,-29.137,-136.4585,0,-137,0.001434995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000412_-89.5_BBR, ,-29.137,-88.9585,0,-89.5,0.001434995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000412_140.7_BBR, ,-29.137,141.2415,0,140.7,0.001434995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000413_-75.0_BBR, ,-29.1568,-69.9201,0,-75,0.013432995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000413_-137.0_BBR, ,-29.1568,-131.9201,0,-137,0.013432995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000413_-89.5_BBR, ,-29.1568,-84.4201,0,-89.5,0.013432995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000413_140.7_BBR, ,-29.1568,145.7799,0,140.7,0.013432995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000414_-75.0_BBR, ,-29.2092,-65.3275,0,-75,0.025430995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000414_-137.0_BBR, ,-29.2092,-127.3275,0,-137,0.025430995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000414_-89.5_BBR, ,-29.2092,-79.8275,0,-89.5,0.025430995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000414_140.7_BBR, ,-29.2092,150.3725,0,140.7,0.025430995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000415_-75.0_BBR, ,-29.2962,-60.6272,0,-75,0.037428995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000415_-137.0_BBR, ,-29.2962,-122.6272,0,-137,0.037428995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000415_-89.5_BBR, ,-29.2962,-75.1272,0,-89.5,0.037428995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000415_140.7_BBR, ,-29.2962,155.0728,0,140.7,0.037428995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000416_-75.0_BBR, ,-29.4213,-55.7558,0,-75,0.049426995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000416_-137.0_BBR, ,-29.4213,-117.7558,0,-137,0.049426995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000416_-89.5_BBR, ,-29.4213,-70.2558,0,-89.5,0.049426995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000416_140.7_BBR, ,-29.4213,159.9442,0,140.7,0.049426995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000417_-75.0_BBR, ,-29.5902,-50.6311,0,-75,0.061424995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000417_-137.0_BBR, ,-29.5902,-112.6311,0,-137,0.061424995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000417_-89.5_BBR, ,-29.5902,-65.1311,0,-89.5,0.061424995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000417_140.7_BBR, ,-29.5902,165.0689,0,140.7,0.061424995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000418_-75.0_BBR, ,-29.812,-45.1369,0,-75,0.073422995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000418_-137.0_BBR, ,-29.812,-107.1369,0,-137,0.073422995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000418_-89.5_BBR, ,-29.812,-59.6369,0,-89.5,0.073422995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000418_140.7_BBR, ,-29.812,170.5631,0,140.7,0.073422995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000419_-75.0_BBR, ,-30.102,-39.0919,0,-75,0.085420995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000419_-137.0_BBR, ,-30.102,-101.0919,0,-137,0.085420995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000419_-89.5_BBR, ,-30.102,-53.5919,0,-89.5,0.085420995,-0.084174995,256,256,1, ,1,1,1,1,1,1,1,1
000419_140.7_BBR, ,-30.102,176.6081,0,140.7,0.085420995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000420_-75.0_BBR, ,-30.4887,-32.1713,0,-75,0.097418995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000420_-137.0_BBR, ,-30.4887,-94.1713,0,-137,0.097418995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000420_-89.5_BBR, ,-30.4887,-46.6713,0,-89.5,0.097418995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000420_140.7_BBR, ,-30.4887,-176.4713,0,140.7,0.097418995,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000421_-75.0_BBR, ,-31.036,-23.6517,0,-75,0.10941699,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000421_-137.0_BBR, ,-31.036,-85.6517,0,-137,0.10941699,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000421_-89.5_BBR, ,-31.036,-38.1517,0,-89.5,0.10941699,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000421_140.7_BBR, ,-31.036,-167.9517,0,140.7,0.10941699,-0.084174995,256,256,1, ,1, ,1,1,1,1,1,1
000422_-75.0_BBR, ,-31.9789,-10.8374,0,-75,0.12141499,-0.084174995,256,256, , , , , , , , , , 
000422_-137.0_BBR, ,-31.9789,-72.8374,0,-137,0.12141499,-0.084174995,256,256, , , , , , , , , , 
000422_-89.5_BBR, ,-31.9789,-25.3374,0,-89.5,0.12141499,-0.084174995,256,256, , , , , , , , , , 
000422_140.7_BBR, ,-31.9789,-155.1374,0,140.7,0.12141499,-0.084174995,256,256, , , , , , , , , , 
000423_-75.0_BBR, ,-36.9654,-133.9566,0,-75,-0.10962701,-0.096186995,256,256, , , , , , , , , , 
000423_-137.0_BBR, ,-36.9654,164.0434,0,-137,-0.10962701,-0.096186995,256,256, , , , , , , , , , 
000423_-89.5_BBR, ,-36.9654,-148.4566,0,-89.5,-0.10962701,-0.096186995,256,256, , , , , , , , , , 
000423_140.7_BBR, ,-36.9654,81.7434,0,140.7,-0.10962701,-0.096186995,256,256, , , , , , , , , , 
000424_-75.0_BBR, ,-36.0361,-122.4717,0,-75,-0.097629005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000424_-137.0_BBR, ,-36.0361,175.5284,0,-137,-0.097629005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000424_-89.5_BBR, ,-36.0361,-136.9716,0,-89.5,-0.097629005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000424_140.7_BBR, ,-36.0361,93.2283,0,140.7,-0.097629005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000425_-75.0_BBR, ,-35.4586,-114.2213,0,-75,-0.085631005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000425_-137.0_BBR, ,-35.4586,-176.2213,0,-137,-0.085631005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000425_-89.5_BBR, ,-35.4586,-128.7213,0,-89.5,-0.085631005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000425_140.7_BBR, ,-35.4586,101.4787,0,140.7,-0.085631005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000426_-75.0_BBR, ,-35.0469,-107.3543,0,-75,-0.073633005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000426_-137.0_BBR, ,-35.0469,-169.3543,0,-137,-0.073633005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000426_-89.5_BBR, ,-35.0469,-121.8543,0,-89.5,-0.073633005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000426_140.7_BBR, ,-35.0469,108.3457,0,140.7,-0.073633005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000427_-75.0_BBR, ,-34.7405,-101.2723,0,-75,-0.061635005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000427_-137.0_BBR, ,-34.7405,-163.2722,0,-137,-0.061635005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000427_-89.5_BBR, ,-34.7405,-115.7722,0,-89.5,-0.061635005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000427_140.7_BBR, ,-34.7405,114.4277,0,140.7,-0.061635005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000428_-75.0_BBR, ,-34.5109,-95.6876,0,-75,-0.049637005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000428_-137.0_BBR, ,-34.5109,-157.6876,0,-137,-0.049637005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000428_-89.5_BBR, ,-34.5109,-110.1876,0,-89.5,-0.049637005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000428_140.7_BBR, ,-34.5109,120.0124,0,140.7,-0.049637005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000429_-75.0_BBR, ,-34.3425,-90.4326,0,-75,-0.037639005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000429_-137.0_BBR, ,-34.3425,-152.4326,0,-137,-0.037639005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000429_-89.5_BBR, ,-34.3425,-104.9326,0,-89.5,-0.037639005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000429_140.7_BBR, ,-34.3425,125.2673,0,140.7,-0.037639005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000430_-75.0_BBR, ,-34.2259,-85.3956,0,-75,-0.025641005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000430_-137.0_BBR, ,-34.2259,-147.3956,0,-137,-0.025641005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000430_-89.5_BBR, ,-34.2259,-99.8956,0,-89.5,-0.025641005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000430_140.7_BBR, ,-34.2259,130.3044,0,140.7,-0.025641005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000431_-75.0_BBR, ,-34.1557,-80.494,0,-75,-0.013643005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000431_-137.0_BBR, ,-34.1557,-142.494,0,-137,-0.013643005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000431_-89.5_BBR, ,-34.1557,-94.994,0,-89.5,-0.013643005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000431_140.7_BBR, ,-34.1557,135.2059,0,140.7,-0.013643005,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000432_-75.0_BBR, ,-34.1288,-75.6607,0,-75,-0.001645006,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000432_-137.0_BBR, ,-34.1288,-137.6607,0,-137,-0.001645006,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000432_-89.5_BBR, ,-34.1288,-90.1607,0,-89.5,-0.001645006,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000432_140.7_BBR, ,-34.1288,140.0393,0,140.7,-0.001645006,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000433_-75.0_BBR, ,-34.1441,-70.8355,0,-75,0.010352995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000433_-137.0_BBR, ,-34.1441,-132.8355,0,-137,0.010352995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000433_-89.5_BBR, ,-34.1441,-85.3355,0,-89.5,0.010352995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000433_140.7_BBR, ,-34.1441,144.8645,0,140.7,0.010352995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000434_-75.0_BBR, ,-34.2022,-65.9589,0,-75,0.022350995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000434_-137.0_BBR, ,-34.2022,-127.9589,0,-137,0.022350995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000434_-89.5_BBR, ,-34.2022,-80.4589,0,-89.5,0.022350995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000434_140.7_BBR, ,-34.2022,149.7411,0,140.7,0.022350995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000435_-75.0_BBR, ,-34.3056,-60.9664,0,-75,0.034348995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000435_-137.0_BBR, ,-34.3056,-122.9664,0,-137,0.034348995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000435_-89.5_BBR, ,-34.3056,-75.4664,0,-89.5,0.034348995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000435_140.7_BBR, ,-34.3056,154.7336,0,140.7,0.034348995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000436_-75.0_BBR, ,-34.4591,-55.7807,0,-75,0.046346995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000436_-137.0_BBR, ,-34.4591,-117.7807,0,-137,0.046346995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000436_-89.5_BBR, ,-34.4591,-70.2807,0,-89.5,0.046346995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000436_140.7_BBR, ,-34.4591,159.9193,0,140.7,0.046346995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000437_-75.0_BBR, ,-34.6707,-50.3001,0,-75,0.058344995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000437_-137.0_BBR, ,-34.6707,-112.3001,0,-137,0.058344995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000437_-89.5_BBR, ,-34.6707,-64.8001,0,-89.5,0.058344995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000437_140.7_BBR, ,-34.6707,165.3999,0,140.7,0.058344995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000438_-75.0_BBR, ,-34.954,-44.3762,0,-75,0.070342995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000438_-137.0_BBR, ,-34.954,-106.3762,0,-137,0.070342995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000438_-89.5_BBR, ,-34.954,-58.8762,0,-89.5,0.070342995,-0.096186995,256,256,1, ,1,1,1,1,1,1,1,1
000438_140.7_BBR, ,-34.954,171.3238,0,140.7,0.070342995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000439_-75.0_BBR, ,-35.3327,-37.7648,0,-75,0.082340995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000439_-137.0_BBR, ,-35.3327,-99.7647,0,-137,0.082340995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000439_-89.5_BBR, ,-35.3327,-52.2648,0,-89.5,0.082340995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000439_140.7_BBR, ,-35.3327,177.9352,0,140.7,0.082340995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000440_-75.0_BBR, ,-35.8551,-29.9891,0,-75,0.094338995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000440_-137.0_BBR, ,-35.8551,-91.9891,0,-137,0.094338995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000440_-89.5_BBR, ,-35.8551,-44.4891,0,-89.5,0.094338995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000440_140.7_BBR, ,-35.8551,-174.2891,0,140.7,0.094338995,-0.096186995,256,256,1, ,1, ,1,1,1,1,1,1
000441_-75.0_BBR, ,-36.6492,-19.7786,0,-75,0.10633699,-0.096186995,256,256, , , , , , , , , , 
000441_-137.0_BBR, ,-36.6492,-81.7786,0,-137,0.10633699,-0.096186995,256,256, , , , , , , , , , 
000441_-89.5_BBR, ,-36.6492,-34.2786,0,-89.5,0.10633699,-0.096186995,256,256, , , , , , , , , , 
000441_140.7_BBR, ,-36.6492,-164.0787,0,140.7,0.10633699,-0.096186995,256,256, , , , , , , , , , 
000442_-75.0_BBR, ,-42.6969,-132.0747,0,-75,-0.098581005,-0.10819899,256,256, , , , , , , , , , 
000442_-137.0_BBR, ,-42.6969,165.9253,0,-137,-0.098581005,-0.10819899,256,256, , , , , , , , , , 
000442_-89.5_BBR, ,-42.6969,-146.5747,0,-89.5,-0.098581005,-0.10819899,256,256, , , , , , , , , , 
000442_140.7_BBR, ,-42.6969,83.6253,0,140.7,-0.098581005,-0.10819899,256,256, , , , , , , , , , 
000443_-75.0_BBR, ,-41.6241,-120.1914,0,-75,-0.086583005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000443_-137.0_BBR, ,-41.6241,177.8086,0,-137,-0.086583005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000443_-89.5_BBR, ,-41.6241,-134.6914,0,-89.5,-0.086583005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000443_140.7_BBR, ,-41.6241,95.5086,0,140.7,-0.086583005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000444_-75.0_BBR, ,-40.9668,-111.6401,0,-75,-0.074585005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000444_-137.0_BBR, ,-40.9668,-173.6401,0,-137,-0.074585005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000444_-89.5_BBR, ,-40.9668,-126.1401,0,-89.5,-0.074585005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000444_140.7_BBR, ,-40.9668,104.0599,0,140.7,-0.074585005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000445_-75.0_BBR, ,-40.5062,-104.5011,0,-75,-0.062587005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000445_-137.0_BBR, ,-40.5062,-166.5011,0,-137,-0.062587005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000445_-89.5_BBR, ,-40.5062,-119.0011,0,-89.5,-0.062587005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000445_140.7_BBR, ,-40.5062,111.1989,0,140.7,-0.062587005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000446_-75.0_BBR, ,-40.1717,-98.1524,0,-75,-0.050589005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000446_-137.0_BBR, ,-40.1717,-160.1524,0,-137,-0.050589005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000446_-89.5_BBR, ,-40.1717,-112.6524,0,-89.5,-0.050589005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000446_140.7_BBR, ,-40.1717,117.5476,0,140.7,-0.050589005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000447_-75.0_BBR, ,-39.9303,-92.2936,0,-75,-0.038591005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
000447_-137.0_BBR, ,-39.9303,-154.2936,0,-137,-0.038591005,-0.10819899,256,256,1, ,1, ,1,1,1,1,1,1
